Date,price,year,region
3/12/17,1.41,2017,NorthernNewEngland
3/5/17,1.38,2017,NorthernNewEngland
2/26/17,1.25,2017,NorthernNewEngland
2/19/17,1.37,2017,NorthernNewEngland
2/12/17,1.13,2017,NorthernNewEngland
2/5/17,1.13,2017,NorthernNewEngland
1/29/17,1.21,2017,NorthernNewEngland
1/22/17,1.17,2017,NorthernNewEngland
1/15/17,1.25,2017,NorthernNewEngland
1/8/17,1.19,2017,NorthernNewEngland
1/1/17,1.11,2017,NorthernNewEngland
12/31/17,1.16,2017,Orlando
12/24/17,1.39,2017,Orlando
12/17/17,1.01,2017,Orlando
12/10/17,1.02,2017,Orlando
12/3/17,1.31,2017,Orlando
11/26/17,1.4,2017,Orlando
11/19/17,1.2,2017,Orlando
11/12/17,1.38,2017,Orlando
11/5/17,1.48,2017,Orlando
10/29/17,1.22,2017,Orlando
10/22/17,1.56,2017,Orlando
10/15/17,1.74,2017,Orlando
10/8/17,1.85,2017,Orlando
10/1/17,2,2017,Orlando
9/24/17,1.83,2017,Orlando
9/17/17,1.76,2017,Orlando
9/10/17,1.7,2017,Orlando
9/3/17,1.8,2017,Orlando
8/27/17,1.57,2017,Orlando
8/20/17,1.57,2017,Orlando
8/13/17,1.44,2017,Orlando
8/6/17,1.41,2017,Orlando
7/30/17,1.4,2017,Orlando
7/23/17,1.38,2017,Orlando
7/16/17,1.42,2017,Orlando
7/9/17,1.4,2017,Orlando
7/2/17,1.4,2017,Orlando
6/25/17,1.35,2017,Orlando
6/18/17,1.4,2017,Orlando
6/11/17,1.41,2017,Orlando
6/4/17,1.41,2017,Orlando
5/28/17,1.4,2017,Orlando
5/21/17,1.41,2017,Orlando
5/14/17,1.42,2017,Orlando
5/7/17,1.17,2017,Orlando
4/30/17,1.24,2017,Orlando
4/23/17,1.44,2017,Orlando
4/16/17,1.47,2017,Orlando
4/9/17,1.49,2017,Orlando
4/2/17,1.59,2017,Orlando
3/26/17,1.62,2017,Orlando
3/19/17,1.53,2017,Orlando
3/12/17,1.52,2017,Orlando
3/5/17,1.55,2017,Orlando
2/26/17,1.25,2017,Orlando
2/19/17,1.26,2017,Orlando
2/12/17,0.95,2017,Orlando
2/5/17,0.85,2017,Orlando
1/29/17,1.24,2017,Orlando
1/22/17,1,2017,Orlando
1/15/17,1.27,2017,Orlando
1/8/17,1.28,2017,Orlando
1/1/17,0.95,2017,Orlando
12/31/17,1.35,2017,Philadelphia
12/24/17,1.34,2017,Philadelphia
12/17/17,1.43,2017,Philadelphia
12/10/17,1.23,2017,Philadelphia
12/3/17,1.35,2017,Philadelphia
11/26/17,1.38,2017,Philadelphia
11/19/17,1.34,2017,Philadelphia
11/12/17,1.45,2017,Philadelphia
11/5/17,1.4,2017,Philadelphia
10/29/17,1.53,2017,Philadelphia
10/22/17,1.53,2017,Philadelphia
10/15/17,1.64,2017,Philadelphia
10/8/17,1.67,2017,Philadelphia
10/1/17,1.62,2017,Philadelphia
9/24/17,1.58,2017,Philadelphia
9/17/17,1.54,2017,Philadelphia
9/10/17,1.54,2017,Philadelphia
9/3/17,1.7,2017,Philadelphia
8/27/17,1.68,2017,Philadelphia
8/20/17,1.64,2017,Philadelphia
8/13/17,1.54,2017,Philadelphia
8/6/17,1.48,2017,Philadelphia
7/30/17,1.47,2017,Philadelphia
7/23/17,1.47,2017,Philadelphia
7/16/17,1.51,2017,Philadelphia
7/9/17,1.59,2017,Philadelphia
7/2/17,1.68,2017,Philadelphia
6/25/17,1.5,2017,Philadelphia
6/18/17,1.75,2017,Philadelphia
6/11/17,1.73,2017,Philadelphia
6/4/17,1.8,2017,Philadelphia
5/28/17,1.74,2017,Philadelphia
5/21/17,1.75,2017,Philadelphia
5/14/17,1.75,2017,Philadelphia
5/7/17,1.66,2017,Philadelphia
4/30/17,1.78,2017,Philadelphia
4/23/17,1.66,2017,Philadelphia
4/16/17,1.74,2017,Philadelphia
4/9/17,1.7,2017,Philadelphia
4/2/17,1.68,2017,Philadelphia
3/26/17,1.66,2017,Philadelphia
3/19/17,1.66,2017,Philadelphia
3/12/17,1.74,2017,Philadelphia
3/5/17,1.48,2017,Philadelphia
2/26/17,1.49,2017,Philadelphia
2/19/17,1.37,2017,Philadelphia
2/12/17,1.19,2017,Philadelphia
2/5/17,1.28,2017,Philadelphia
1/29/17,1.48,2017,Philadelphia
1/22/17,1.51,2017,Philadelphia
1/15/17,1.44,2017,Philadelphia
1/8/17,1.39,2017,Philadelphia
1/1/17,1.4,2017,Philadelphia
12/31/17,0.75,2017,PhoenixTucson
12/24/17,0.75,2017,PhoenixTucson
12/17/17,0.7,2017,PhoenixTucson
12/10/17,0.64,2017,PhoenixTucson
12/3/17,0.72,2017,PhoenixTucson
11/26/17,0.77,2017,PhoenixTucson
11/19/17,0.6,2017,PhoenixTucson
11/12/17,0.72,2017,PhoenixTucson
11/5/17,0.79,2017,PhoenixTucson
10/29/17,0.98,2017,PhoenixTucson
10/22/17,1.04,2017,PhoenixTucson
10/15/17,1.17,2017,PhoenixTucson
10/8/17,1.28,2017,PhoenixTucson
10/1/17,1.31,2017,PhoenixTucson
9/24/17,1.24,2017,PhoenixTucson
9/17/17,1.22,2017,PhoenixTucson
9/10/17,1.2,2017,PhoenixTucson
9/3/17,1.2,2017,PhoenixTucson
8/27/17,1.18,2017,PhoenixTucson
8/20/17,1.14,2017,PhoenixTucson
8/13/17,1.01,2017,PhoenixTucson
8/6/17,0.94,2017,PhoenixTucson
7/30/17,0.96,2017,PhoenixTucson
7/23/17,0.89,2017,PhoenixTucson
7/16/17,0.92,2017,PhoenixTucson
7/9/17,0.75,2017,PhoenixTucson
7/2/17,0.77,2017,PhoenixTucson
6/25/17,0.77,2017,PhoenixTucson
6/18/17,0.7,2017,PhoenixTucson
6/11/17,0.68,2017,PhoenixTucson
6/4/17,0.76,2017,PhoenixTucson
5/28/17,0.81,2017,PhoenixTucson
5/21/17,0.74,2017,PhoenixTucson
5/14/17,0.69,2017,PhoenixTucson
5/7/17,0.65,2017,PhoenixTucson
4/30/17,0.75,2017,PhoenixTucson
4/23/17,0.7,2017,PhoenixTucson
4/16/17,0.73,2017,PhoenixTucson
4/9/17,0.65,2017,PhoenixTucson
4/2/17,0.67,2017,PhoenixTucson
3/26/17,0.57,2017,PhoenixTucson
3/19/17,0.68,2017,PhoenixTucson
3/12/17,0.65,2017,PhoenixTucson
3/5/17,0.67,2017,PhoenixTucson
2/26/17,0.65,2017,PhoenixTucson
2/19/17,0.67,2017,PhoenixTucson
2/12/17,0.54,2017,PhoenixTucson
2/5/17,0.46,2017,PhoenixTucson
1/29/17,0.58,2017,PhoenixTucson
1/22/17,0.54,2017,PhoenixTucson
1/15/17,0.6,2017,PhoenixTucson
1/8/17,0.73,2017,PhoenixTucson
1/1/17,0.63,2017,PhoenixTucson
12/31/17,1.01,2017,Pittsburgh
12/24/17,1.29,2017,Pittsburgh
12/17/17,1.01,2017,Pittsburgh
12/10/17,1.27,2017,Pittsburgh
12/3/17,1.18,2017,Pittsburgh
11/26/17,1.02,2017,Pittsburgh
11/19/17,1.5,2017,Pittsburgh
11/12/17,1.51,2017,Pittsburgh
11/5/17,1.54,2017,Pittsburgh
10/29/17,1.52,2017,Pittsburgh
10/22/17,1.54,2017,Pittsburgh
10/15/17,1.56,2017,Pittsburgh
10/8/17,1.6,2017,Pittsburgh
10/1/17,1.33,2017,Pittsburgh
9/24/17,1.32,2017,Pittsburgh
9/17/17,1.29,2017,Pittsburgh
9/10/17,1.31,2017,Pittsburgh
9/3/17,1.31,2017,Pittsburgh
8/27/17,1.28,2017,Pittsburgh
8/20/17,1.29,2017,Pittsburgh
8/13/17,1.27,2017,Pittsburgh
8/6/17,1.29,2017,Pittsburgh
7/30/17,1.29,2017,Pittsburgh
7/23/17,1.29,2017,Pittsburgh
7/16/17,1.26,2017,Pittsburgh
7/9/17,1.25,2017,Pittsburgh
7/2/17,1.25,2017,Pittsburgh
6/25/17,1.26,2017,Pittsburgh
6/18/17,1.29,2017,Pittsburgh
6/11/17,1.33,2017,Pittsburgh
6/4/17,1.33,2017,Pittsburgh
5/28/17,1.32,2017,Pittsburgh
5/21/17,1.02,2017,Pittsburgh
5/14/17,1.33,2017,Pittsburgh
5/7/17,1.03,2017,Pittsburgh
4/30/17,1.05,2017,Pittsburgh
4/23/17,1.34,2017,Pittsburgh
4/16/17,1.33,2017,Pittsburgh
4/9/17,1.36,2017,Pittsburgh
4/2/17,1.37,2017,Pittsburgh
3/26/17,1.34,2017,Pittsburgh
3/19/17,1.34,2017,Pittsburgh
3/12/17,1.34,2017,Pittsburgh
3/5/17,1.02,2017,Pittsburgh
2/26/17,1.33,2017,Pittsburgh
2/19/17,1.33,2017,Pittsburgh
2/12/17,1.28,2017,Pittsburgh
2/5/17,1.02,2017,Pittsburgh
1/29/17,1.26,2017,Pittsburgh
1/22/17,1.04,2017,Pittsburgh
1/15/17,1.08,2017,Pittsburgh
1/8/17,1.02,2017,Pittsburgh
1/1/17,1.02,2017,Pittsburgh
12/31/17,1.02,2017,Plains
12/24/17,1.26,2017,Plains
12/17/17,1.05,2017,Plains
12/10/17,1.15,2017,Plains
12/3/17,1.19,2017,Plains
11/26/17,1.28,2017,Plains
11/19/17,1.12,2017,Plains
11/12/17,1.26,2017,Plains
11/5/17,1.48,2017,Plains
10/29/17,1.38,2017,Plains
10/22/17,1.48,2017,Plains
10/15/17,1.77,2017,Plains
10/8/17,1.81,2017,Plains
10/1/17,1.77,2017,Plains
9/24/17,1.75,2017,Plains
9/17/17,1.66,2017,Plains
9/10/17,1.6,2017,Plains
9/3/17,1.58,2017,Plains
8/27/17,1.37,2017,Plains
8/20/17,1.53,2017,Plains
8/13/17,1.43,2017,Plains
8/6/17,1.43,2017,Plains
7/30/17,1.46,2017,Plains
7/23/17,1.39,2017,Plains
7/16/17,1.38,2017,Plains
7/9/17,1.32,2017,Plains
7/2/17,1.31,2017,Plains
6/25/17,1.35,2017,Plains
6/18/17,1.35,2017,Plains
6/11/17,1.31,2017,Plains
6/4/17,1.31,2017,Plains
5/28/17,1.38,2017,Plains
5/21/17,1.33,2017,Plains
5/14/17,1.33,2017,Plains
5/7/17,1.13,2017,Plains
4/30/17,1.19,2017,Plains
4/23/17,1.18,2017,Plains
4/16/17,1.35,2017,Plains
4/9/17,1.28,2017,Plains
4/2/17,1.29,2017,Plains
3/26/17,1.33,2017,Plains
3/19/17,1.3,2017,Plains
3/12/17,1.29,2017,Plains
3/5/17,1.25,2017,Plains
2/26/17,1.05,2017,Plains
2/19/17,0.96,2017,Plains
2/12/17,0.94,2017,Plains
2/5/17,0.76,2017,Plains
1/29/17,1.06,2017,Plains
1/22/17,1.09,2017,Plains
1/15/17,1.05,2017,Plains
1/8/17,1.06,2017,Plains
1/1/17,0.83,2017,Plains
12/31/17,0.89,2017,Portland
12/24/17,1.33,2017,Portland
12/17/17,1.31,2017,Portland
12/10/17,1.29,2017,Portland
12/3/17,0.88,2017,Portland
11/26/17,1.48,2017,Portland
11/19/17,1.53,2017,Portland
11/12/17,1.11,2017,Portland
11/5/17,1.03,2017,Portland
10/29/17,1.29,2017,Portland
10/22/17,1.36,2017,Portland
10/15/17,1.25,2017,Portland
10/8/17,1.9,2017,Portland
10/1/17,1.84,2017,Portland
9/24/17,1.82,2017,Portland
9/17/17,1.83,2017,Portland
9/10/17,1.87,2017,Portland
9/3/17,1.76,2017,Portland
8/27/17,1.34,2017,Portland
8/20/17,1.32,2017,Portland
8/13/17,1.71,2017,Portland
8/6/17,1.58,2017,Portland
7/30/17,1.34,2017,Portland
7/23/17,1.15,2017,Portland
7/16/17,1.38,2017,Portland
7/9/17,0.7,2017,Portland
7/2/17,0.99,2017,Portland
6/25/17,0.96,2017,Portland
6/18/17,0.97,2017,Portland
6/11/17,1,2017,Portland
6/4/17,1.12,2017,Portland
5/28/17,0.97,2017,Portland
5/21/17,1.01,2017,Portland
5/14/17,0.95,2017,Portland
5/7/17,0.91,2017,Portland
4/30/17,0.84,2017,Portland
4/23/17,0.91,2017,Portland
4/16/17,0.98,2017,Portland
4/9/17,1.08,2017,Portland
4/2/17,1.12,2017,Portland
3/26/17,1.12,2017,Portland
3/19/17,1.11,2017,Portland
3/12/17,0.84,2017,Portland
3/5/17,0.89,2017,Portland
2/26/17,0.7,2017,Portland
2/19/17,0.76,2017,Portland
2/12/17,0.77,2017,Portland
2/5/17,0.68,2017,Portland
1/29/17,0.76,2017,Portland
1/22/17,0.87,2017,Portland
1/15/17,0.85,2017,Portland
1/8/17,0.85,2017,Portland
1/1/17,0.73,2017,Portland
12/31/17,0.92,2017,RaleighGreensboro
12/24/17,1.27,2017,RaleighGreensboro
12/17/17,1.24,2017,RaleighGreensboro
12/10/17,1.03,2017,RaleighGreensboro
12/3/17,1.18,2017,RaleighGreensboro
11/26/17,1.36,2017,RaleighGreensboro
11/19/17,1.36,2017,RaleighGreensboro
11/12/17,1.4,2017,RaleighGreensboro
11/5/17,1.39,2017,RaleighGreensboro
10/29/17,1.48,2017,RaleighGreensboro
10/22/17,1.63,2017,RaleighGreensboro
10/15/17,1.63,2017,RaleighGreensboro
10/8/17,1.7,2017,RaleighGreensboro
10/1/17,1.63,2017,RaleighGreensboro
9/24/17,1.54,2017,RaleighGreensboro
9/17/17,1.47,2017,RaleighGreensboro
9/10/17,1.57,2017,RaleighGreensboro
9/3/17,1.54,2017,RaleighGreensboro
8/27/17,1.47,2017,RaleighGreensboro
8/20/17,1.42,2017,RaleighGreensboro
8/13/17,1.39,2017,RaleighGreensboro
8/6/17,1.29,2017,RaleighGreensboro
7/30/17,1.31,2017,RaleighGreensboro
7/23/17,1.31,2017,RaleighGreensboro
7/16/17,1.3,2017,RaleighGreensboro
7/9/17,1.25,2017,RaleighGreensboro
7/2/17,1.22,2017,RaleighGreensboro
6/25/17,1.24,2017,RaleighGreensboro
6/18/17,1.34,2017,RaleighGreensboro
6/11/17,1.3,2017,RaleighGreensboro
6/4/17,1.43,2017,RaleighGreensboro
5/28/17,1.41,2017,RaleighGreensboro
5/21/17,1.39,2017,RaleighGreensboro
5/14/17,1.33,2017,RaleighGreensboro
5/7/17,1.33,2017,RaleighGreensboro
4/30/17,1.44,2017,RaleighGreensboro
4/23/17,1.4,2017,RaleighGreensboro
4/16/17,1.44,2017,RaleighGreensboro
4/9/17,1.45,2017,RaleighGreensboro
4/2/17,1.39,2017,RaleighGreensboro
3/26/17,1.41,2017,RaleighGreensboro
3/19/17,1.39,2017,RaleighGreensboro
3/12/17,1.42,2017,RaleighGreensboro
3/5/17,1.32,2017,RaleighGreensboro
2/26/17,1.21,2017,RaleighGreensboro
2/19/17,1.27,2017,RaleighGreensboro
2/12/17,1.18,2017,RaleighGreensboro
2/5/17,0.97,2017,RaleighGreensboro
1/29/17,1.26,2017,RaleighGreensboro
1/22/17,1.14,2017,RaleighGreensboro
1/15/17,1.27,2017,RaleighGreensboro
1/8/17,1.22,2017,RaleighGreensboro
1/1/17,1.18,2017,RaleighGreensboro
12/31/17,0.83,2017,RichmondNorfolk
12/24/17,1.19,2017,RichmondNorfolk
12/17/17,1.13,2017,RichmondNorfolk
12/10/17,1.04,2017,RichmondNorfolk
12/3/17,1.02,2017,RichmondNorfolk
11/26/17,1.24,2017,RichmondNorfolk
11/19/17,1.23,2017,RichmondNorfolk
11/12/17,1.26,2017,RichmondNorfolk
11/5/17,1.15,2017,RichmondNorfolk
10/29/17,1.33,2017,RichmondNorfolk
10/22/17,1.39,2017,RichmondNorfolk
10/15/17,1.46,2017,RichmondNorfolk
10/8/17,1.62,2017,RichmondNorfolk
10/1/17,1.54,2017,RichmondNorfolk
9/24/17,1.47,2017,RichmondNorfolk
9/17/17,1.44,2017,RichmondNorfolk
9/10/17,1.47,2017,RichmondNorfolk
9/3/17,1.44,2017,RichmondNorfolk
8/27/17,1.38,2017,RichmondNorfolk
8/20/17,1.33,2017,RichmondNorfolk
8/13/17,1.35,2017,RichmondNorfolk
8/6/17,1.26,2017,RichmondNorfolk
7/30/17,1.26,2017,RichmondNorfolk
7/23/17,1.13,2017,RichmondNorfolk
7/16/17,1.17,2017,RichmondNorfolk
7/9/17,1.19,2017,RichmondNorfolk
7/2/17,1.21,2017,RichmondNorfolk
6/25/17,1.21,2017,RichmondNorfolk
6/18/17,1.28,2017,RichmondNorfolk
6/11/17,1.31,2017,RichmondNorfolk
6/4/17,1.38,2017,RichmondNorfolk
5/28/17,1.25,2017,RichmondNorfolk
5/21/17,1.17,2017,RichmondNorfolk
5/14/17,1.13,2017,RichmondNorfolk
5/7/17,1.12,2017,RichmondNorfolk
4/30/17,1.18,2017,RichmondNorfolk
4/23/17,1.25,2017,RichmondNorfolk
4/16/17,1.28,2017,RichmondNorfolk
4/9/17,1.22,2017,RichmondNorfolk
4/2/17,1.19,2017,RichmondNorfolk
3/26/17,1.26,2017,RichmondNorfolk
3/19/17,1.29,2017,RichmondNorfolk
3/12/17,1.35,2017,RichmondNorfolk
3/5/17,1.31,2017,RichmondNorfolk
2/26/17,1.13,2017,RichmondNorfolk
2/19/17,1.18,2017,RichmondNorfolk
2/12/17,1.13,2017,RichmondNorfolk
2/5/17,1,2017,RichmondNorfolk
1/29/17,1.18,2017,RichmondNorfolk
1/22/17,1.13,2017,RichmondNorfolk
1/15/17,1.15,2017,RichmondNorfolk
1/8/17,1.18,2017,RichmondNorfolk
1/1/17,1.11,2017,RichmondNorfolk
12/31/17,0.81,2017,Roanoke
12/24/17,1.09,2017,Roanoke
12/17/17,1.08,2017,Roanoke
12/10/17,1.05,2017,Roanoke
12/3/17,0.99,2017,Roanoke
11/26/17,1.16,2017,Roanoke
11/19/17,1.09,2017,Roanoke
11/12/17,1.19,2017,Roanoke
11/5/17,1.08,2017,Roanoke
10/29/17,1.3,2017,Roanoke
10/22/17,1.42,2017,Roanoke
10/15/17,1.49,2017,Roanoke
10/8/17,1.66,2017,Roanoke
10/1/17,1.59,2017,Roanoke
9/24/17,1.51,2017,Roanoke
9/17/17,1.5,2017,Roanoke
9/10/17,1.53,2017,Roanoke
9/3/17,1.45,2017,Roanoke
8/27/17,1.43,2017,Roanoke
8/20/17,1.41,2017,Roanoke
8/13/17,1.38,2017,Roanoke
8/6/17,1.29,2017,Roanoke
7/30/17,1.29,2017,Roanoke
7/23/17,1.17,2017,Roanoke
7/16/17,1.16,2017,Roanoke
7/9/17,1.11,2017,Roanoke
7/2/17,1.13,2017,Roanoke
6/25/17,1.15,2017,Roanoke
6/18/17,1.16,2017,Roanoke
6/11/17,1.16,2017,Roanoke
6/4/17,1.23,2017,Roanoke
5/28/17,1.15,2017,Roanoke
5/21/17,1.01,2017,Roanoke
5/14/17,0.99,2017,Roanoke
5/7/17,1.02,2017,Roanoke
4/30/17,1.22,2017,Roanoke
4/23/17,1.24,2017,Roanoke
4/16/17,1.2,2017,Roanoke
4/9/17,1.26,2017,Roanoke
4/2/17,1.15,2017,Roanoke
3/26/17,1.21,2017,Roanoke
3/19/17,1.23,2017,Roanoke
3/12/17,1.26,2017,Roanoke
3/5/17,1.15,2017,Roanoke
2/26/17,1.13,2017,Roanoke
2/19/17,1.12,2017,Roanoke
2/12/17,1.03,2017,Roanoke
2/5/17,0.97,2017,Roanoke
1/29/17,1.13,2017,Roanoke
1/22/17,1.04,2017,Roanoke
1/15/17,1.06,2017,Roanoke
1/8/17,1.13,2017,Roanoke
1/1/17,0.97,2017,Roanoke
12/31/17,1.03,2017,Sacramento
12/24/17,1.14,2017,Sacramento
12/17/17,1.2,2017,Sacramento
12/10/17,1.07,2017,Sacramento
12/3/17,1.17,2017,Sacramento
11/26/17,1.45,2017,Sacramento
11/19/17,1.45,2017,Sacramento
11/12/17,1.23,2017,Sacramento
11/5/17,1.36,2017,Sacramento
10/29/17,1.45,2017,Sacramento
10/22/17,1.58,2017,Sacramento
10/15/17,1.68,2017,Sacramento
10/8/17,1.66,2017,Sacramento
10/1/17,1.74,2017,Sacramento
9/24/17,1.7,2017,Sacramento
9/17/17,1.61,2017,Sacramento
9/10/17,1.63,2017,Sacramento
9/3/17,1.79,2017,Sacramento
8/27/17,1.87,2017,Sacramento
8/20/17,1.82,2017,Sacramento
8/13/17,1.44,2017,Sacramento
8/6/17,1.46,2017,Sacramento
7/30/17,1.41,2017,Sacramento
7/23/17,1.46,2017,Sacramento
7/16/17,1.58,2017,Sacramento
7/9/17,1.44,2017,Sacramento
7/2/17,1.55,2017,Sacramento
6/25/17,1.5,2017,Sacramento
6/18/17,1.59,2017,Sacramento
6/11/17,1.55,2017,Sacramento
6/4/17,1.61,2017,Sacramento
5/28/17,1.55,2017,Sacramento
5/21/17,1.64,2017,Sacramento
5/14/17,1.56,2017,Sacramento
5/7/17,1.4,2017,Sacramento
4/30/17,1.62,2017,Sacramento
4/23/17,1.6,2017,Sacramento
4/16/17,1.58,2017,Sacramento
4/9/17,1.36,2017,Sacramento
4/2/17,1.58,2017,Sacramento
3/26/17,1.57,2017,Sacramento
3/19/17,1.59,2017,Sacramento
3/12/17,1.61,2017,Sacramento
3/5/17,1.32,2017,Sacramento
2/26/17,1.08,2017,Sacramento
2/19/17,1.2,2017,Sacramento
2/12/17,1.08,2017,Sacramento
2/5/17,0.98,2017,Sacramento
1/29/17,1.08,2017,Sacramento
1/22/17,0.98,2017,Sacramento
1/15/17,1.2,2017,Sacramento
1/8/17,1.15,2017,Sacramento
1/1/17,0.98,2017,Sacramento
12/31/17,0.98,2017,SanDiego
12/24/17,1.17,2017,SanDiego
12/17/17,0.73,2017,SanDiego
12/10/17,1.13,2017,SanDiego
12/3/17,1.08,2017,SanDiego
11/26/17,1.24,2017,SanDiego
11/19/17,1.25,2017,SanDiego
11/12/17,1.16,2017,SanDiego
11/5/17,1.04,2017,SanDiego
10/29/17,1,2017,SanDiego
10/22/17,1.57,2017,SanDiego
10/15/17,1.67,2017,SanDiego
10/8/17,1.83,2017,SanDiego
10/1/17,1.78,2017,SanDiego
9/24/17,1.74,2017,SanDiego
9/17/17,1.71,2017,SanDiego
9/10/17,1.71,2017,SanDiego
9/3/17,1.52,2017,SanDiego
8/27/17,1.79,2017,SanDiego
8/20/17,1.65,2017,SanDiego
8/13/17,1.24,2017,SanDiego
8/6/17,1.34,2017,SanDiego
7/30/17,1.48,2017,SanDiego
7/23/17,1.46,2017,SanDiego
7/16/17,1.48,2017,SanDiego
7/9/17,1.21,2017,SanDiego
7/2/17,1.23,2017,SanDiego
6/25/17,1.05,2017,SanDiego
6/18/17,1.1,2017,SanDiego
6/11/17,1.17,2017,SanDiego
6/4/17,1.13,2017,SanDiego
5/28/17,1.27,2017,SanDiego
5/21/17,1.27,2017,SanDiego
5/14/17,1.08,2017,SanDiego
5/7/17,1.05,2017,SanDiego
4/30/17,1.18,2017,SanDiego
4/23/17,1.18,2017,SanDiego
4/16/17,1.29,2017,SanDiego
4/9/17,1.22,2017,SanDiego
4/2/17,1.22,2017,SanDiego
3/26/17,1.28,2017,SanDiego
3/19/17,1.25,2017,SanDiego
3/12/17,1.24,2017,SanDiego
3/5/17,1.04,2017,SanDiego
2/26/17,0.88,2017,SanDiego
2/19/17,0.97,2017,SanDiego
2/12/17,0.7,2017,SanDiego
2/5/17,0.63,2017,SanDiego
1/29/17,0.65,2017,SanDiego
1/22/17,0.74,2017,SanDiego
1/15/17,0.87,2017,SanDiego
1/8/17,0.96,2017,SanDiego
1/1/17,0.93,2017,SanDiego
12/31/17,0.92,2017,SanFrancisco
12/24/17,1.15,2017,SanFrancisco
12/17/17,1.4,2017,SanFrancisco
12/10/17,1.05,2017,SanFrancisco
12/3/17,1.28,2017,SanFrancisco
11/26/17,1.52,2017,SanFrancisco
11/19/17,1.48,2017,SanFrancisco
11/12/17,1.27,2017,SanFrancisco
11/5/17,1.41,2017,SanFrancisco
10/29/17,1.56,2017,SanFrancisco
10/22/17,1.57,2017,SanFrancisco
10/15/17,1.76,2017,SanFrancisco
10/8/17,1.65,2017,SanFrancisco
10/1/17,1.79,2017,SanFrancisco
9/24/17,1.76,2017,SanFrancisco
9/17/17,1.81,2017,SanFrancisco
9/10/17,1.71,2017,SanFrancisco
9/3/17,1.78,2017,SanFrancisco
8/27/17,2.09,2017,SanFrancisco
8/20/17,2.07,2017,SanFrancisco
8/13/17,1.29,2017,SanFrancisco
8/6/17,1.62,2017,SanFrancisco
7/30/17,1.3,2017,SanFrancisco
7/23/17,1.66,2017,SanFrancisco
7/16/17,1.74,2017,SanFrancisco
7/9/17,1.69,2017,SanFrancisco
7/2/17,1.7,2017,SanFrancisco
6/25/17,1.53,2017,SanFrancisco
6/18/17,1.77,2017,SanFrancisco
6/11/17,1.8,2017,SanFrancisco
6/4/17,1.83,2017,SanFrancisco
5/28/17,1.78,2017,SanFrancisco
5/21/17,1.86,2017,SanFrancisco
5/14/17,1.77,2017,SanFrancisco
5/7/17,1.42,2017,SanFrancisco
4/30/17,1.93,2017,SanFrancisco
4/23/17,1.83,2017,SanFrancisco
4/16/17,1.69,2017,SanFrancisco
4/9/17,1.22,2017,SanFrancisco
4/2/17,1.79,2017,SanFrancisco
3/26/17,1.79,2017,SanFrancisco
3/19/17,1.79,2017,SanFrancisco
3/12/17,1.8,2017,SanFrancisco
3/5/17,1.59,2017,SanFrancisco
2/26/17,1.18,2017,SanFrancisco
2/19/17,1.17,2017,SanFrancisco
2/12/17,1.14,2017,SanFrancisco
2/5/17,0.84,2017,SanFrancisco
1/29/17,1.13,2017,SanFrancisco
1/22/17,0.94,2017,SanFrancisco
1/15/17,1.23,2017,SanFrancisco
1/8/17,1.22,2017,SanFrancisco
1/1/17,0.95,2017,SanFrancisco
12/31/17,1.1,2017,Seattle
12/24/17,1.46,2017,Seattle
12/17/17,1.49,2017,Seattle
12/10/17,1.39,2017,Seattle
12/3/17,1.26,2017,Seattle
11/26/17,1.61,2017,Seattle
11/19/17,1.62,2017,Seattle
11/12/17,1.34,2017,Seattle
11/5/17,1.37,2017,Seattle
10/29/17,1.53,2017,Seattle
10/22/17,1.48,2017,Seattle
10/15/17,1.74,2017,Seattle
10/8/17,2.02,2017,Seattle
10/1/17,2.01,2017,Seattle
9/24/17,1.99,2017,Seattle
9/17/17,1.88,2017,Seattle
9/10/17,2.07,2017,Seattle
9/3/17,1.94,2017,Seattle
8/27/17,1.54,2017,Seattle
8/20/17,1.67,2017,Seattle
8/13/17,1.81,2017,Seattle
8/6/17,1.73,2017,Seattle
7/30/17,1.72,2017,Seattle
7/23/17,1.54,2017,Seattle
7/16/17,1.68,2017,Seattle
7/9/17,1,2017,Seattle
7/2/17,1.21,2017,Seattle
6/25/17,1.17,2017,Seattle
6/18/17,1.16,2017,Seattle
6/11/17,1.21,2017,Seattle
6/4/17,1.21,2017,Seattle
5/28/17,1.19,2017,Seattle
5/21/17,1.25,2017,Seattle
5/14/17,1.09,2017,Seattle
5/7/17,1,2017,Seattle
4/30/17,0.92,2017,Seattle
4/23/17,1.11,2017,Seattle
4/16/17,1.09,2017,Seattle
4/9/17,0.96,2017,Seattle
4/2/17,1.18,2017,Seattle
3/26/17,1.16,2017,Seattle
3/19/17,1.14,2017,Seattle
3/12/17,0.91,2017,Seattle
3/5/17,0.94,2017,Seattle
2/26/17,0.8,2017,Seattle
2/19/17,0.87,2017,Seattle
2/12/17,0.77,2017,Seattle
2/5/17,0.76,2017,Seattle
1/29/17,0.86,2017,Seattle
1/22/17,0.85,2017,Seattle
1/15/17,0.93,2017,Seattle
1/8/17,0.8,2017,Seattle
1/1/17,0.84,2017,Seattle
12/31/17,0.99,2017,SouthCarolina
12/24/17,1.22,2017,SouthCarolina
12/17/17,1.04,2017,SouthCarolina
12/10/17,1.02,2017,SouthCarolina
12/3/17,1.12,2017,SouthCarolina
11/26/17,1.25,2017,SouthCarolina
