Date,num_bags,year,region
11/26/17,116959,2017,MiamiFtLauderdale
11/19/17,155975,2017,MiamiFtLauderdale
11/12/17,123105,2017,MiamiFtLauderdale
11/5/17,101261.29,2017,MiamiFtLauderdale
10/29/17,152102.55,2017,MiamiFtLauderdale
10/22/17,118762.83,2017,MiamiFtLauderdale
10/15/17,98117.35,2017,MiamiFtLauderdale
10/8/17,109102.47,2017,MiamiFtLauderdale
10/1/17,96657.84,2017,MiamiFtLauderdale
9/24/17,75256.56,2017,MiamiFtLauderdale
9/17/17,77835.4,2017,MiamiFtLauderdale
9/10/17,61777.96,2017,MiamiFtLauderdale
9/3/17,90373.44,2017,MiamiFtLauderdale
8/27/17,97569.78,2017,MiamiFtLauderdale
8/20/17,94303.33,2017,MiamiFtLauderdale
8/13/17,114203.24,2017,MiamiFtLauderdale
8/6/17,94854.26,2017,MiamiFtLauderdale
7/30/17,95997.38,2017,MiamiFtLauderdale
7/23/17,104763.61,2017,MiamiFtLauderdale
7/16/17,90205.21,2017,MiamiFtLauderdale
7/9/17,111332.51,2017,MiamiFtLauderdale
7/2/17,131427.72,2017,MiamiFtLauderdale
6/25/17,123209.59,2017,MiamiFtLauderdale
6/18/17,127089.16,2017,MiamiFtLauderdale
6/11/17,160585.23,2017,MiamiFtLauderdale
6/4/17,152040.07,2017,MiamiFtLauderdale
5/28/17,167808.9,2017,MiamiFtLauderdale
5/21/17,146578.54,2017,MiamiFtLauderdale
5/14/17,149835.74,2017,MiamiFtLauderdale
5/7/17,209630.82,2017,MiamiFtLauderdale
4/30/17,193153.65,2017,MiamiFtLauderdale
4/23/17,145077,2017,MiamiFtLauderdale
4/16/17,129146.4,2017,MiamiFtLauderdale
4/9/17,106611.13,2017,MiamiFtLauderdale
4/2/17,119203.76,2017,MiamiFtLauderdale
3/26/17,121256.79,2017,MiamiFtLauderdale
3/19/17,143484.42,2017,MiamiFtLauderdale
3/12/17,106550.62,2017,MiamiFtLauderdale
3/5/17,112653.6,2017,MiamiFtLauderdale
2/26/17,135508.1,2017,MiamiFtLauderdale
2/19/17,116357.22,2017,MiamiFtLauderdale
2/12/17,170280.79,2017,MiamiFtLauderdale
2/5/17,282357.34,2017,MiamiFtLauderdale
1/29/17,208308.68,2017,MiamiFtLauderdale
1/22/17,253417.24,2017,MiamiFtLauderdale
1/15/17,210805.19,2017,MiamiFtLauderdale
1/8/17,190952.57,2017,MiamiFtLauderdale
1/1/17,277538.12,2017,MiamiFtLauderdale
12/31/17,1411792.12,2017,Midsouth
12/24/17,945549.48,2017,Midsouth
12/17/17,961484.35,2017,Midsouth
12/10/17,1404338.18,2017,Midsouth
12/3/17,953110,2017,Midsouth
11/26/17,793694,2017,Midsouth
11/19/17,939370,2017,Midsouth
11/12/17,919162,2017,Midsouth
11/5/17,982038.86,2017,Midsouth
10/29/17,927954.41,2017,Midsouth
10/22/17,796520.43,2017,Midsouth
10/15/17,778032.85,2017,Midsouth
10/8/17,745721.27,2017,Midsouth
10/1/17,808831.59,2017,Midsouth
9/24/17,801385.83,2017,Midsouth
9/17/17,817469.64,2017,Midsouth
9/10/17,865622.9,2017,Midsouth
9/3/17,889302.6,2017,Midsouth
8/27/17,944712.47,2017,Midsouth
8/20/17,1087069.4,2017,Midsouth
8/13/17,1013908.26,2017,Midsouth
8/6/17,1006737.98,2017,Midsouth
7/30/17,977681.58,2017,Midsouth
7/23/17,1005805.72,2017,Midsouth
7/16/17,1016824.84,2017,Midsouth
7/9/17,1214991.99,2017,Midsouth
7/2/17,1267463.78,2017,Midsouth
6/25/17,1127351.85,2017,Midsouth
6/18/17,1054979.65,2017,Midsouth
6/11/17,1112756.44,2017,Midsouth
6/4/17,1123278.07,2017,Midsouth
5/28/17,1241824.69,2017,Midsouth
5/21/17,1151650.99,2017,Midsouth
5/14/17,1259276.77,2017,Midsouth
5/7/17,1698910.66,2017,Midsouth
4/30/17,1185502.1,2017,Midsouth
4/23/17,1185824.34,2017,Midsouth
4/16/17,1092118.44,2017,Midsouth
4/9/17,1088252.62,2017,Midsouth
4/2/17,1322626.39,2017,Midsouth
3/26/17,1127462.72,2017,Midsouth
3/19/17,970055.99,2017,Midsouth
3/12/17,995740.12,2017,Midsouth
3/5/17,1176992.95,2017,Midsouth
2/26/17,950191.41,2017,Midsouth
2/19/17,1007621.1,2017,Midsouth
2/12/17,1054822.3,2017,Midsouth
2/5/17,1116991.27,2017,Midsouth
1/29/17,1003194.05,2017,Midsouth
1/22/17,1042787.65,2017,Midsouth
1/15/17,1003636.5,2017,Midsouth
1/8/17,1007510.87,2017,Midsouth
1/1/17,875004.19,2017,Midsouth
12/31/17,89385.95,2017,Nashville
12/24/17,78725.73,2017,Nashville
12/17/17,92613.15,2017,Nashville
12/10/17,109264.75,2017,Nashville
12/3/17,98063,2017,Nashville
11/26/17,70172,2017,Nashville
11/19/17,77107,2017,Nashville
11/12/17,73436,2017,Nashville
11/5/17,75734.81,2017,Nashville
10/29/17,82106.6,2017,Nashville
10/22/17,59464.93,2017,Nashville
10/15/17,63457.44,2017,Nashville
10/8/17,59728.72,2017,Nashville
10/1/17,59782.33,2017,Nashville
9/24/17,61965.18,2017,Nashville
9/17/17,66684.64,2017,Nashville
9/10/17,66121.71,2017,Nashville
9/3/17,68908.62,2017,Nashville
8/27/17,61855.56,2017,Nashville
8/20/17,109665.17,2017,Nashville
8/13/17,105462.58,2017,Nashville
8/6/17,100570.55,2017,Nashville
7/30/17,81491.13,2017,Nashville
7/23/17,83115.7,2017,Nashville
7/16/17,86617.7,2017,Nashville
7/9/17,130340.2,2017,Nashville
7/2/17,128485.3,2017,Nashville
6/25/17,125573.44,2017,Nashville
6/18/17,118640.29,2017,Nashville
6/11/17,87799.33,2017,Nashville
6/4/17,123455.82,2017,Nashville
5/28/17,125467.41,2017,Nashville
5/21/17,112546.73,2017,Nashville
5/14/17,92767.27,2017,Nashville
5/7/17,186645.33,2017,Nashville
4/30/17,127369.08,2017,Nashville
4/23/17,108081.47,2017,Nashville
4/16/17,109216.32,2017,Nashville
4/9/17,130682.75,2017,Nashville
4/2/17,147713.87,2017,Nashville
3/26/17,130851.27,2017,Nashville
3/19/17,107141.14,2017,Nashville
3/12/17,97260.86,2017,Nashville
3/5/17,193381.81,2017,Nashville
2/26/17,81143.35,2017,Nashville
2/19/17,99281.06,2017,Nashville
2/12/17,101335.8,2017,Nashville
2/5/17,152057.32,2017,Nashville
1/29/17,107675.09,2017,Nashville
1/22/17,107805.91,2017,Nashville
1/15/17,122107.34,2017,Nashville
1/8/17,111083.19,2017,Nashville
1/1/17,109586.47,2017,Nashville
12/31/17,73557.53,2017,NewOrleansMobile
12/24/17,81602.39,2017,NewOrleansMobile
12/17/17,79981.76,2017,NewOrleansMobile
12/10/17,83640.33,2017,NewOrleansMobile
12/3/17,81753,2017,NewOrleansMobile
11/26/17,67390,2017,NewOrleansMobile
11/19/17,73013,2017,NewOrleansMobile
11/12/17,88890,2017,NewOrleansMobile
11/5/17,72659.82,2017,NewOrleansMobile
10/29/17,84659.39,2017,NewOrleansMobile
10/22/17,83683.66,2017,NewOrleansMobile
10/15/17,73874.84,2017,NewOrleansMobile
10/8/17,96187.82,2017,NewOrleansMobile
10/1/17,74229.44,2017,NewOrleansMobile
9/24/17,54023.74,2017,NewOrleansMobile
9/17/17,57079.58,2017,NewOrleansMobile
9/10/17,69840.11,2017,NewOrleansMobile
9/3/17,70285.3,2017,NewOrleansMobile
8/27/17,68206.82,2017,NewOrleansMobile
8/20/17,73537.88,2017,NewOrleansMobile
8/13/17,75428.62,2017,NewOrleansMobile
8/6/17,76796.57,2017,NewOrleansMobile
7/30/17,73329.95,2017,NewOrleansMobile
7/23/17,68790.22,2017,NewOrleansMobile
7/16/17,82836.1,2017,NewOrleansMobile
7/9/17,87742.59,2017,NewOrleansMobile
7/2/17,100813.22,2017,NewOrleansMobile
6/25/17,104346.3,2017,NewOrleansMobile
6/18/17,83711.26,2017,NewOrleansMobile
6/11/17,93555.5,2017,NewOrleansMobile
6/4/17,72381.4,2017,NewOrleansMobile
5/28/17,80031.19,2017,NewOrleansMobile
5/21/17,69238.94,2017,NewOrleansMobile
5/14/17,76464.43,2017,NewOrleansMobile
5/7/17,109148.95,2017,NewOrleansMobile
4/30/17,79491.39,2017,NewOrleansMobile
4/23/17,70787.69,2017,NewOrleansMobile
4/16/17,78642.84,2017,NewOrleansMobile
4/9/17,74226.19,2017,NewOrleansMobile
4/2/17,71764,2017,NewOrleansMobile
3/26/17,73914.83,2017,NewOrleansMobile
3/19/17,67421.98,2017,NewOrleansMobile
3/12/17,67853.79,2017,NewOrleansMobile
3/5/17,70143.31,2017,NewOrleansMobile
2/26/17,86757.72,2017,NewOrleansMobile
2/19/17,71703.26,2017,NewOrleansMobile
2/12/17,85323.05,2017,NewOrleansMobile
2/5/17,152143.79,2017,NewOrleansMobile
1/29/17,99061.62,2017,NewOrleansMobile
1/22/17,93630.85,2017,NewOrleansMobile
1/15/17,83866.68,2017,NewOrleansMobile
1/8/17,75163.77,2017,NewOrleansMobile
1/1/17,100205.62,2017,NewOrleansMobile
12/31/17,347832.27,2017,NewYork
12/24/17,404470.2,2017,NewYork
12/17/17,484077.88,2017,NewYork
12/10/17,434202.54,2017,NewYork
12/3/17,496308,2017,NewYork
11/26/17,473316,2017,NewYork
11/19/17,633460,2017,NewYork
11/12/17,402660,2017,NewYork
11/5/17,624918.06,2017,NewYork
10/29/17,354341.95,2017,NewYork
10/22/17,392401.25,2017,NewYork
10/15/17,352630.15,2017,NewYork
10/8/17,359170.78,2017,NewYork
10/1/17,410153.57,2017,NewYork
9/24/17,384582.96,2017,NewYork
9/17/17,389954.96,2017,NewYork
9/10/17,392890.13,2017,NewYork
9/3/17,374558.49,2017,NewYork
8/27/17,387007.38,2017,NewYork
8/20/17,402063.85,2017,NewYork
8/13/17,515650.75,2017,NewYork
8/6/17,393957.81,2017,NewYork
7/30/17,382863.86,2017,NewYork
7/23/17,409513.57,2017,NewYork
7/16/17,393552.94,2017,NewYork
7/9/17,555724.83,2017,NewYork
7/2/17,511546.02,2017,NewYork
6/25/17,403510.57,2017,NewYork
6/18/17,417709.8,2017,NewYork
6/11/17,563460.66,2017,NewYork
6/4/17,445573.35,2017,NewYork
5/28/17,569756.05,2017,NewYork
5/21/17,423672.83,2017,NewYork
5/14/17,534265.94,2017,NewYork
5/7/17,766061.72,2017,NewYork
4/30/17,369051.45,2017,NewYork
4/23/17,360814.66,2017,NewYork
4/16/17,403705.08,2017,NewYork
4/9/17,461405.91,2017,NewYork
4/2/17,389659.01,2017,NewYork
3/26/17,389225.45,2017,NewYork
3/19/17,384028.21,2017,NewYork
3/12/17,379170.21,2017,NewYork
3/5/17,334544.61,2017,NewYork
2/26/17,341411.76,2017,NewYork
2/19/17,328339.45,2017,NewYork
2/12/17,470182.94,2017,NewYork
2/5/17,348244.64,2017,NewYork
1/29/17,341850.41,2017,NewYork
1/22/17,330126.73,2017,NewYork
1/15/17,315858.98,2017,NewYork
1/8/17,299479.14,2017,NewYork
1/1/17,239496.73,2017,NewYork
12/31/17,872131.55,2017,Northeast
12/24/17,1048425.58,2017,Northeast
12/17/17,1109458.61,2017,Northeast
12/10/17,1131215.15,2017,Northeast
12/3/17,1132825,2017,Northeast
11/26/17,1117290,2017,Northeast
11/19/17,1420079,2017,Northeast
11/12/17,1039727,2017,Northeast
11/5/17,1303309.67,2017,Northeast
10/29/17,933692.83,2017,Northeast
10/22/17,927237.43,2017,Northeast
10/15/17,826004.71,2017,Northeast
10/8/17,903417.68,2017,Northeast
10/1/17,973411.54,2017,Northeast
9/24/17,934886.1,2017,Northeast
9/17/17,994772.68,2017,Northeast
9/10/17,998472.03,2017,Northeast
9/3/17,957115.62,2017,Northeast
8/27/17,1044181.46,2017,Northeast
8/20/17,1103729.34,2017,Northeast
8/13/17,1232316.67,2017,Northeast
8/6/17,1088469.36,2017,Northeast
7/30/17,1065844.42,2017,Northeast
7/23/17,1066818.86,2017,Northeast
7/16/17,1024023.73,2017,Northeast
7/9/17,1240236.47,2017,Northeast
7/2/17,1173181.61,2017,Northeast
6/25/17,953956.86,2017,Northeast
6/18/17,1019327.2,2017,Northeast
6/11/17,1168363.81,2017,Northeast
6/4/17,1123518.54,2017,Northeast
5/28/17,1375326.92,2017,Northeast
5/21/17,1114895.82,2017,Northeast
5/14/17,1386871.54,2017,Northeast
5/7/17,1925092.3,2017,Northeast
4/30/17,1181119.71,2017,Northeast
4/23/17,1149096.05,2017,Northeast
4/16/17,1229648.4,2017,Northeast
4/9/17,1328661.56,2017,Northeast
4/2/17,1209320.27,2017,Northeast
3/26/17,1183780.1,2017,Northeast
3/19/17,1109954.47,2017,Northeast
3/12/17,1132566.94,2017,Northeast
3/5/17,938243.04,2017,Northeast
2/26/17,958680.08,2017,Northeast
2/19/17,924248.45,2017,Northeast
2/12/17,1198725.17,2017,Northeast
2/5/17,1039504.25,2017,Northeast
1/29/17,1068859.88,2017,Northeast
1/22/17,1055777.33,2017,Northeast
1/15/17,1037160.29,2017,Northeast
1/8/17,940930.8,2017,Northeast
1/1/17,709623.08,2017,Northeast
12/31/17,43510.27,2017,NorthernNewEngland
12/24/17,86760.62,2017,NorthernNewEngland
12/17/17,78745.64,2017,NorthernNewEngland
12/10/17,88490.93,2017,NorthernNewEngland
12/3/17,42212,2017,NorthernNewEngland
11/26/17,51360,2017,NorthernNewEngland
11/19/17,71335,2017,NorthernNewEngland
11/12/17,70471,2017,NorthernNewEngland
11/5/17,47760.93,2017,NorthernNewEngland
10/29/17,55149.66,2017,NorthernNewEngland
10/22/17,48851.86,2017,NorthernNewEngland
10/15/17,40068.27,2017,NorthernNewEngland
10/8/17,48915.82,2017,NorthernNewEngland
10/1/17,59142.97,2017,NorthernNewEngland
9/24/17,51315.95,2017,NorthernNewEngland
9/17/17,49795.99,2017,NorthernNewEngland
9/10/17,58462.98,2017,NorthernNewEngland
9/3/17,47263.2,2017,NorthernNewEngland
8/27/17,62137.09,2017,NorthernNewEngland
8/20/17,72522.66,2017,NorthernNewEngland
8/13/17,63506.26,2017,NorthernNewEngland
8/6/17,80307.58,2017,NorthernNewEngland
7/30/17,60419.8,2017,NorthernNewEngland
7/23/17,63653.06,2017,NorthernNewEngland
7/16/17,62154.18,2017,NorthernNewEngland
7/9/17,64156.86,2017,NorthernNewEngland
7/2/17,70551.75,2017,NorthernNewEngland
6/25/17,66407.04,2017,NorthernNewEngland
6/18/17,75355.35,2017,NorthernNewEngland
6/11/17,67852.86,2017,NorthernNewEngland
6/4/17,69076.99,2017,NorthernNewEngland
5/28/17,74864.26,2017,NorthernNewEngland
5/21/17,66288.6,2017,NorthernNewEngland
5/14/17,85838.25,2017,NorthernNewEngland
5/7/17,196316.33,2017,NorthernNewEngland
4/30/17,99895.53,2017,NorthernNewEngland
4/23/17,133920.05,2017,NorthernNewEngland
4/16/17,89595.96,2017,NorthernNewEngland
4/9/17,80851.74,2017,NorthernNewEngland
4/2/17,108277.49,2017,NorthernNewEngland
3/26/17,104732.68,2017,NorthernNewEngland
3/19/17,103161.03,2017,NorthernNewEngland
3/12/17,113401.88,2017,NorthernNewEngland
3/5/17,52455.23,2017,NorthernNewEngland
2/26/17,56404.73,2017,NorthernNewEngland
2/19/17,67253.75,2017,NorthernNewEngland
2/12/17,56054.84,2017,NorthernNewEngland
2/5/17,48524.31,2017,NorthernNewEngland
1/29/17,55222.35,2017,NorthernNewEngland
1/22/17,54792.48,2017,NorthernNewEngland
1/15/17,71246.73,2017,NorthernNewEngland
1/8/17,57223.18,2017,NorthernNewEngland
1/1/17,37466.32,2017,NorthernNewEngland
12/31/17,108057.39,2017,Orlando
12/24/17,91809.28,2017,Orlando
12/17/17,101040.15,2017,Orlando
12/10/17,122444.6,2017,Orlando
12/3/17,91187,2017,Orlando
11/26/17,80056,2017,Orlando
11/19/17,108263,2017,Orlando
11/12/17,101458,2017,Orlando
11/5/17,81933.37,2017,Orlando
10/29/17,107822.83,2017,Orlando
10/22/17,85378.2,2017,Orlando
10/15/17,88926.13,2017,Orlando
10/8/17,85404.05,2017,Orlando
10/1/17,66357.47,2017,Orlando
9/24/17,68277.93,2017,Orlando
9/17/17,60413.85,2017,Orlando
9/10/17,74417.62,2017,Orlando
9/3/17,79774.37,2017,Orlando
8/27/17,79899.83,2017,Orlando
8/20/17,77536.97,2017,Orlando
8/13/17,97649.28,2017,Orlando
8/6/17,82991.8,2017,Orlando
7/30/17,79991.7,2017,Orlando
7/23/17,90917.54,2017,Orlando
7/16/17,95259.38,2017,Orlando
7/9/17,101409.92,2017,Orlando
7/2/17,116594.17,2017,Orlando
6/25/17,107051.29,2017,Orlando
6/18/17,90769.17,2017,Orlando
6/11/17,113973.63,2017,Orlando
6/4/17,109040.9,2017,Orlando
5/28/17,103753.66,2017,Orlando
5/21/17,93526.1,2017,Orlando
5/14/17,84912.52,2017,Orlando
5/7/17,121638.61,2017,Orlando
4/30/17,103272.31,2017,Orlando
4/23/17,83833.45,2017,Orlando
4/16/17,85449.88,2017,Orlando
4/9/17,81718.75,2017,Orlando
4/2/17,80528.85,2017,Orlando
3/26/17,79014.6,2017,Orlando
3/19/17,87938.44,2017,Orlando
3/12/17,85219.68,2017,Orlando
3/5/17,72106.22,2017,Orlando
2/26/17,88242.34,2017,Orlando
2/19/17,71717.47,2017,Orlando
2/12/17,105922.37,2017,Orlando
2/5/17,197067.77,2017,Orlando
1/29/17,137958.25,2017,Orlando
1/22/17,188688.37,2017,Orlando
1/15/17,136036.6,2017,Orlando
1/8/17,121358.22,2017,Orlando
1/1/17,170066.18,2017,Orlando
12/31/17,106517.41,2017,Philadelphia
12/24/17,135134.32,2017,Philadelphia
12/17/17,131209.93,2017,Philadelphia
12/10/17,133341.34,2017,Philadelphia
12/3/17,148879,2017,Philadelphia
11/26/17,146857,2017,Philadelphia
11/19/17,186302,2017,Philadelphia
11/12/17,132910,2017,Philadelphia
11/5/17,172371.12,2017,Philadelphia
10/29/17,117573.12,2017,Philadelphia
10/22/17,134953.42,2017,Philadelphia
10/15/17,127188.1,2017,Philadelphia
10/8/17,123720.84,2017,Philadelphia
10/1/17,148162.05,2017,Philadelphia
9/24/17,131391.44,2017,Philadelphia
9/17/17,128767.48,2017,Philadelphia
9/10/17,123513.45,2017,Philadelphia
9/3/17,118350.56,2017,Philadelphia
8/27/17,128477.52,2017,Philadelphia
8/20/17,137502.47,2017,Philadelphia
8/13/17,147184.2,2017,Philadelphia
8/6/17,121794.62,2017,Philadelphia
7/30/17,127751.3,2017,Philadelphia
7/23/17,129376.77,2017,Philadelphia
7/16/17,114626.72,2017,Philadelphia
7/9/17,135551.27,2017,Philadelphia
7/2/17,129961.98,2017,Philadelphia
6/25/17,112210.28,2017,Philadelphia
6/18/17,118782.11,2017,Philadelphia
6/11/17,135494.22,2017,Philadelphia
6/4/17,134250.58,2017,Philadelphia
5/28/17,158169.27,2017,Philadelphia
5/21/17,130429.44,2017,Philadelphia
5/14/17,154260.15,2017,Philadelphia
5/7/17,198221.41,2017,Philadelphia
4/30/17,126746.46,2017,Philadelphia
4/23/17,120980.33,2017,Philadelphia
4/16/17,137357.41,2017,Philadelphia
4/9/17,153780.91,2017,Philadelphia
4/2/17,146101.32,2017,Philadelphia
3/26/17,133368.89,2017,Philadelphia
3/19/17,133432.45,2017,Philadelphia
3/12/17,124527.1,2017,Philadelphia
3/5/17,135236.4,2017,Philadelphia
2/26/17,139116.42,2017,Philadelphia
2/19/17,134059.65,2017,Philadelphia
2/12/17,228843.43,2017,Philadelphia
2/5/17,127371.2,2017,Philadelphia
1/29/17,124991.21,2017,Philadelphia
1/22/17,125893.84,2017,Philadelphia
1/15/17,127670.19,2017,Philadelphia
1/8/17,119577.07,2017,Philadelphia
1/1/17,88635.94,2017,Philadelphia
12/31/17,268947.9,2017,PhoenixTucson
12/24/17,327270.12,2017,PhoenixTucson
12/17/17,298125.45,2017,PhoenixTucson
12/10/17,280223.93,2017,PhoenixTucson
12/3/17,230306,2017,PhoenixTucson
11/26/17,208688,2017,PhoenixTucson
11/19/17,260494,2017,PhoenixTucson
11/12/17,275520,2017,PhoenixTucson
11/5/17,415160.56,2017,PhoenixTucson
10/29/17,217039.28,2017,PhoenixTucson
10/22/17,211738.95,2017,PhoenixTucson
10/15/17,218192.97,2017,PhoenixTucson
10/8/17,230735.5,2017,PhoenixTucson
10/1/17,221324.39,2017,PhoenixTucson
9/24/17,190144.1,2017,PhoenixTucson
9/17/17,200674.72,2017,PhoenixTucson
9/10/17,197207.83,2017,PhoenixTucson
9/3/17,178826.58,2017,PhoenixTucson
8/27/17,200892.45,2017,PhoenixTucson
8/20/17,229623.9,2017,PhoenixTucson
8/13/17,291586.97,2017,PhoenixTucson
8/6/17,271284.09,2017,PhoenixTucson
7/30/17,272166.36,2017,PhoenixTucson
7/23/17,253077.35,2017,PhoenixTucson
7/16/17,250709.72,2017,PhoenixTucson
7/9/17,534479.18,2017,PhoenixTucson
7/2/17,472925.89,2017,PhoenixTucson
6/25/17,448106.16,2017,PhoenixTucson
6/18/17,425913.53,2017,PhoenixTucson
6/11/17,429333.04,2017,PhoenixTucson
6/4/17,459147.75,2017,PhoenixTucson
5/28/17,417897.82,2017,PhoenixTucson
5/21/17,369576.88,2017,PhoenixTucson
5/14/17,430529.17,2017,PhoenixTucson
5/7/17,433719.96,2017,PhoenixTucson
4/30/17,349539.01,2017,PhoenixTucson
4/23/17,392876.94,2017,PhoenixTucson
4/16/17,420439.63,2017,PhoenixTucson
4/9/17,317401.69,2017,PhoenixTucson
4/2/17,411753.31,2017,PhoenixTucson
3/26/17,393891.5,2017,PhoenixTucson
3/19/17,418297.99,2017,PhoenixTucson
3/12/17,354704.18,2017,PhoenixTucson
3/5/17,388598.61,2017,PhoenixTucson
2/26/17,283442.74,2017,PhoenixTucson
2/19/17,272123.77,2017,PhoenixTucson
2/12/17,388743.42,2017,PhoenixTucson
2/5/17,450365.83,2017,PhoenixTucson
1/29/17,317771.23,2017,PhoenixTucson
1/22/17,379300.07,2017,PhoenixTucson
1/15/17,404309.23,2017,PhoenixTucson
1/8/17,332379.37,2017,PhoenixTucson
1/1/17,268641.81,2017,PhoenixTucson
12/31/17,41445.01,2017,Pittsburgh
12/24/17,38825.83,2017,Pittsburgh
12/17/17,43462.78,2017,Pittsburgh
12/10/17,38311.47,2017,Pittsburgh
12/3/17,35165,2017,Pittsburgh
11/26/17,35572,2017,Pittsburgh
11/19/17,41488,2017,Pittsburgh
11/12/17,41061,2017,Pittsburgh
11/5/17,37502.96,2017,Pittsburgh
10/29/17,38207.09,2017,Pittsburgh
10/22/17,40816.38,2017,Pittsburgh
10/15/17,40439.86,2017,Pittsburgh
10/8/17,37482.74,2017,Pittsburgh
10/1/17,37892.11,2017,Pittsburgh
9/24/17,32004.72,2017,Pittsburgh
9/17/17,35324.42,2017,Pittsburgh
9/10/17,32111.86,2017,Pittsburgh
9/3/17,31843.95,2017,Pittsburgh
8/27/17,35424.08,2017,Pittsburgh
8/20/17,35318.43,2017,Pittsburgh
8/13/17,35000.74,2017,Pittsburgh
8/6/17,34297.07,2017,Pittsburgh
7/30/17,33703.24,2017,Pittsburgh
7/23/17,35258.45,2017,Pittsburgh
7/16/17,33887.75,2017,Pittsburgh
7/9/17,38847.45,2017,Pittsburgh
7/2/17,41827.48,2017,Pittsburgh
6/25/17,41380.6,2017,Pittsburgh
6/18/17,37856.96,2017,Pittsburgh
6/11/17,33757.64,2017,Pittsburgh
6/4/17,43038.43,2017,Pittsburgh
5/28/17,52012.99,2017,Pittsburgh
5/21/17,49694.79,2017,Pittsburgh
5/14/17,44757.47,2017,Pittsburgh
5/7/17,53123.79,2017,Pittsburgh
4/30/17,46301.88,2017,Pittsburgh
4/23/17,43466.11,2017,Pittsburgh
4/16/17,46994.24,2017,Pittsburgh
4/9/17,43937.37,2017,Pittsburgh
4/2/17,43844.62,2017,Pittsburgh
3/26/17,45873.75,2017,Pittsburgh
3/19/17,42542.61,2017,Pittsburgh
3/12/17,40479.58,2017,Pittsburgh
3/5/17,44127.48,2017,Pittsburgh
2/26/17,38063.11,2017,Pittsburgh
2/19/17,33162.06,2017,Pittsburgh
2/12/17,39783.18,2017,Pittsburgh
2/5/17,39125.73,2017,Pittsburgh
1/29/17,40835.61,2017,Pittsburgh
1/22/17,41744.33,2017,Pittsburgh
1/15/17,42252.56,2017,Pittsburgh
1/8/17,37524.26,2017,Pittsburgh
1/1/17,37562.67,2017,Pittsburgh
12/31/17,515208.08,2017,Plains
12/24/17,466146.36,2017,Plains
12/17/17,476580.03,2017,Plains
12/10/17,547898.32,2017,Plains
12/3/17,474976,2017,Plains
11/26/17,336422,2017,Plains
11/19/17,446016,2017,Plains
11/12/17,511771,2017,Plains
11/5/17,381761.77,2017,Plains
10/29/17,416809.82,2017,Plains
10/22/17,412804.6,2017,Plains
10/15/17,337910.44,2017,Plains
10/8/17,385366.17,2017,Plains
10/1/17,424991.76,2017,Plains
9/24/17,452107.21,2017,Plains
9/17/17,420101.85,2017,Plains
9/10/17,482169.29,2017,Plains
9/3/17,485648.58,2017,Plains
8/27/17,458454.4,2017,Plains
8/20/17,456630.75,2017,Plains
8/13/17,474493.7,2017,Plains
8/6/17,498426.68,2017,Plains
7/30/17,479947.75,2017,Plains
7/23/17,528322.63,2017,Plains
7/16/17,557153.6,2017,Plains
7/9/17,721146.31,2017,Plains
7/2/17,729029.47,2017,Plains
6/25/17,671480.15,2017,Plains
6/18/17,708966.7,2017,Plains
6/11/17,685138.14,2017,Plains
6/4/17,667444.99,2017,Plains
5/28/17,631867.51,2017,Plains
5/21/17,580451.89,2017,Plains
5/14/17,597435.97,2017,Plains
5/7/17,657742.83,2017,Plains
4/30/17,564515.24,2017,Plains
4/23/17,617752.21,2017,Plains
4/16/17,526077.06,2017,Plains
4/9/17,472047.53,2017,Plains
4/2/17,429421.7,2017,Plains
3/26/17,456571.72,2017,Plains
3/19/17,460488.81,2017,Plains
3/12/17,410808.52,2017,Plains
3/5/17,435845.24,2017,Plains
2/26/17,526369.11,2017,Plains
2/19/17,586670.84,2017,Plains
2/12/17,541875.2,2017,Plains
2/5/17,609037.63,2017,Plains
1/29/17,585212.29,2017,Plains
1/22/17,513455.77,2017,Plains
1/15/17,602928.33,2017,Plains
1/8/17,489853.49,2017,Plains
1/1/17,405848.3,2017,Plains
12/31/17,255129.46,2017,Portland
12/24/17,189979.61,2017,Portland
12/17/17,186510.02,2017,Portland
12/10/17,204767.87,2017,Portland
12/3/17,335821,2017,Portland
11/26/17,154751,2017,Portland
11/19/17,158491,2017,Portland
11/12/17,286211,2017,Portland
11/5/17,289977.41,2017,Portland
10/29/17,223927.25,2017,Portland
10/22/17,230655.97,2017,Portland
10/15/17,144902.68,2017,Portland
10/8/17,144079.34,2017,Portland
10/1/17,146034.98,2017,Portland
9/24/17,151713.69,2017,Portland
9/17/17,161992.34,2017,Portland
9/10/17,158604.85,2017,Portland
9/3/17,168516.38,2017,Portland
8/27/17,319197.98,2017,Portland
8/20/17,332779.14,2017,Portland
8/13/17,194772.49,2017,Portland
8/6/17,252156.36,2017,Portland
7/30/17,204336.04,2017,Portland
7/23/17,187177.72,2017,Portland
7/16/17,200607.82,2017,Portland
7/9/17,661498.41,2017,Portland
7/2/17,419977.74,2017,Portland
6/25/17,451960.99,2017,Portland
6/18/17,422518.77,2017,Portland
6/11/17,403160.16,2017,Portland
6/4/17,425984.16,2017,Portland
5/28/17,440735.34,2017,Portland
5/21/17,379056.73,2017,Portland
5/14/17,427452.46,2017,Portland
5/7/17,429319.87,2017,Portland
4/30/17,523591.09,2017,Portland
4/23/17,371558.54,2017,Portland
4/16/17,404992.95,2017,Portland
